Id,Main,title,Third,Brands,旗舰店,天猫超市,海外旗舰店
374,进口食品,进口母婴用品,进口婴儿奶粉,KABRITA/佳贝艾特,1,0,1
375,进口食品,进口母婴用品,进口婴儿奶粉,Abbott/雅培,1,1,0
376,进口食品,进口母婴用品,进口婴儿奶粉,Nestle/雀巢,0,1,0
377,进口食品,进口母婴用品,进口婴儿奶粉,Mead Johnson/美赞臣,1,1,1
378,进口食品,进口母婴用品,进口婴儿奶粉,aptamil/爱他美,1,1,1
379,进口食品,进口母婴用品,进口婴儿奶粉,Nutrilon/诺优能,1,1,1
380,进口食品,进口母婴用品,进口婴儿奶粉,至初,1,1,0
381,进口食品,进口母婴用品,进口辅食,Little Freddie/小皮,1,0,1
382,进口食品,进口母婴用品,进口辅食,Nutrinini/脆妮妮,1,1,0
383,进口食品,进口母婴用品,进口辅食,碧欧奇,1,1,0
384,进口食品,进口母婴用品,进口辅食,味美纪行,1,1,1
385,进口食品,进口母婴用品,进口辅食,童之味,1,1,0
386,进口食品,进口母婴用品,进口辅食,Baby Gourmet,1,1,1
387,进口食品,进口母婴用品,进口辅食,Pom’Potes,0,0,0
388,进口食品,进口母婴用品,进口辅食,菲仕利,1,1,0
389,进口食品,进口母婴用品,进口辅食,memilk,1,1,0
390,进口食品,进口母婴用品,进口辅食,RIVSEA/禾泱泱,1,1,0
391,进口食品,进口母婴用品,进口辅食,Union,1,1,1
392,进口食品,进口母婴用品,进口辅食,Disney/迪士尼,1,1,0
393,进口食品,进口母婴用品,进口辅食,拉杜蓝乔（法国）,1,1,0
394,进口食品,进口母婴用品,进口辅食,乐烹公主,1,1,0
395,进口食品,进口母婴用品,进口辅食,SunRype,1,1,1
396,进口食品,进口母婴用品,进口辅食,DURALEX/多莱斯,1,1,0
397,进口食品,进口母婴用品,进口辅食,9·9樱花汇,1,1,0
398,进口食品,进口母婴用品,进口辅食,西村（日本）,1,1,0
399,进口食品,进口母婴用品,进口辅食,GLASSLOCK,1,1,0
400,进口食品,进口母婴用品,进口辅食,Morinaga/森永,1,1,1
401,进口食品,进口母婴用品,进口婴幼儿营养品,拉杜蓝乔（法国）,1,1,0
402,进口食品,进口母婴用品,进口婴幼儿营养品,ROLAND/罗朗德,1,1,0
403,进口食品,进口母婴用品,进口婴幼儿营养品,Mellin/美林,1,1,1
404,进口食品,进口母婴用品,进口婴幼儿营养品,本舒,1,1,0
405,进口食品,进口冲调保健,进口咖啡,Nestle/雀巢,0,1,0
406,进口食品,进口冲调保健,进口咖啡,OLDTOWN WHITE/旧街场,1,1,1
407,进口食品,进口冲调保健,进口咖啡,TRUNG NGUYEN/中原,1,1,0
408,进口食品,进口冲调保健,进口咖啡,grandos/格兰特,0,0,0
409,进口食品,进口冲调保健,进口咖啡,KOPIKO/可比可,1,1,0
410,进口食品,进口冲调保健,进口咖啡,Moccona/摩可纳,1,1,1
411,进口食品,进口冲调保健,进口咖啡,Alicafe/啡特力,1,1,0
412,进口食品,进口冲调保健,进口咖啡,OWL/猫头鹰,1,1,0
413,进口食品,进口冲调保健,进口咖啡,益昌,1,1,0
414,进口食品,进口冲调保健,进口咖啡,lotus/和情,1,1,0
415,进口食品,进口冲调保健,进口咖啡,泽合怡保（马来西亚）,1,1,0
416,进口食品,进口冲调保健,进口咖啡,TASOGARE/隅田川,1,1,0
417,进口食品,进口冲调保健,进口咖啡,Illy,1,1,1
418,进口食品,进口冲调保健,进口咖啡,CEPHEI/奢斐,1,1,0
419,进口食品,进口冲调保健,进口咖啡,AGF Blendy,0,1,0
420,进口食品,进口冲调保健,进口咖啡,乐维萨（意大利）,1,1,0
421,进口食品,进口冲调保健,进口茶/蜂蜜,KOREA NONGHYUP/韩国农协,0,1,0
422,进口食品,进口冲调保健,进口茶/蜂蜜,全南（韩国）,1,1,0
423,进口食品,进口冲调保健,进口茶/蜂蜜,贝斯玛（德国）,0,1,0
424,进口食品,进口冲调保健,进口茶/蜂蜜,kj,1,1,0
425,进口食品,进口冲调保健,进口茶/蜂蜜,teekanne,1,1,0
426,进口食品,进口冲调保健,进口茶/蜂蜜,DNZ,1,1,0
427,进口食品,进口冲调保健,进口茶/蜂蜜,黑金传奇,1,1,1
428,进口食品,进口冲调保健,进口茶/蜂蜜,金鸽,1,1,0
429,进口食品,进口冲调保健,进口茶/蜂蜜,ZEK,1,1,0
430,进口食品,进口冲调保健,进口茶/蜂蜜,森蜂园,1,1,0
431,进口食品,进口冲调保健,进口谷物冲饮,三特,1,1,0
432,进口食品,进口冲调保健,进口谷物冲饮,布克先生,0,1,0
433,进口食品,进口冲调保健,进口谷物冲饮,KELLOGG’S/家乐氏,1,1,1
434,进口食品,进口冲调保健,进口谷物冲饮,jason/捷森,1,1,0
435,进口食品,进口冲调保健,进口谷物冲饮,HAHNE/汉尼,1,1,0
436,进口食品,进口冲调保健,进口谷物冲饮,FITELLA,0,1,0
437,进口食品,进口冲调保健,进口谷物冲饮,新康利（澳大利亚）,1,1,1
438,进口食品,进口冲调保健,进口谷物冲饮,智力,1,1,0
439,进口食品,进口冲调保健,进口谷物冲饮,爱乐麦,1,1,0
440,进口食品,进口冲调保健,进口谷物冲饮,seeo,1,1,0
441,进口食品,进口冲调保健,进口谷物冲饮,JORDANS/巧丹思（英国）,0,0,0
442,进口食品,进口冲调保健,进口谷物冲饮,QUAKER/桂格,0,1,0
443,进口食品,进口冲调保健,进口谷物冲饮,亨利,1,1,0
444,进口食品,进口冲调保健,进口谷物冲饮,澳诺滋农场,0,1,0
445,进口食品,进口冲调保健,进口谷物冲饮,多赛特谷（英国）,0,1,0
446,进口食品,进口冲调保健,进口谷物冲饮,Nodze/诺姿,1,1,0
447,进口食品,进口冲调保健,进口谷物冲饮,Nestle/雀巢,0,1,0
448,进口食品,进口冲调保健,进口谷物冲饮,金祥麟（新加坡）,1,1,1
449,进口食品,进口冲调保健,进口谷物冲饮,Calbee/卡乐B,0,0,0
450,进口食品,进口冲调保健,进口谷物冲饮,澳诺滋阿诺农场（澳大利亚））,0,0,0
451,进口食品,,进口谷物冲饮,三特,1,1,0
452,进口食品,,进口谷物冲饮,布克先生,0,1,0
453,进口食品,,进口谷物冲饮,KELLOGG’S/家乐氏,1,1,1
454,进口食品,,进口谷物冲饮,jason/捷森,1,1,0
455,进口食品,,进口谷物冲饮,HAHNE/汉尼,1,1,0
456,进口食品,,进口谷物冲饮,FITELLA,0,1,0
457,进口食品,,进口谷物冲饮,新康利（澳大利亚）,1,1,1
458,进口食品,,进口谷物冲饮,智力,1,1,0
459,进口食品,,进口谷物冲饮,爱乐麦,1,1,0
460,进口食品,,进口谷物冲饮,seeo,1,1,0
461,进口食品,,进口谷物冲饮,JORDANS/巧丹思（英国）,0,0,0
462,进口食品,,进口谷物冲饮,QUAKER/桂格,0,1,0
463,进口食品,,进口谷物冲饮,亨利,1,1,0
464,进口食品,,进口谷物冲饮,澳诺滋农场,0,1,0
465,进口食品,,进口谷物冲饮,多赛特谷（英国）,0,1,0
466,进口食品,,进口谷物冲饮,Nodze/诺姿,1,1,0
467,进口食品,,进口谷物冲饮,Nestle/雀巢,0,1,0
468,进口食品,,进口谷物冲饮,金祥麟（新加坡）,1,1,1
469,进口食品,,进口谷物冲饮,Calbee/卡乐B,0,0,0
470,进口食品,,进口谷物冲饮,澳诺滋阿诺农场（澳大利亚））,0,0,0
471,进口食品,进口冲调保健,进口奶茶,3点1刻,1,1,0
472,进口食品,进口冲调保健,进口奶茶,益昌,1,1,0
473,进口食品,进口冲调保健,进口奶茶,恋,1,1,1
474,进口食品,进口冲调保健,进口奶茶,日东红茶,1,1,1
475,进口食品,进口冲调保健,进口奶茶,voguechoice,0,0,0
476,进口食品,进口冲调保健,进口奶茶,YUTAGON/优他多,0,1,0
477,进口食品,进口冲调保健,进口奶茶,AHMAD TEA,1,1,0
478,进口食品,进口冲调保健,进口奶茶,OWL/猫头鹰,1,1,0
479,进口食品,进口冲调保健,进口奶茶,Union,1,1,1
480,进口食品,进口冲调保健,进口奶茶,COFFEE TREE,0,1,0
481,进口食品,进口冲调保健,进口奶茶,Alicafe/啡特力,1,1,0
482,进口食品,进口冲调保健,进口茶叶,TWININGS/川宁,1,1,1
483,进口食品,进口冲调保健,进口茶叶,teekanne,1,1,0
484,进口食品,进口冲调保健,进口茶叶,AHMAD TEA,1,1,0
485,进口食品,进口冲调保健,进口茶叶,voguechoice,0,0,0
486,进口食品,进口冲调保健,进口保健品,BY－HEALTH/汤臣倍健,1,1,0
487,进口食品,进口冲调保健,进口保健品,lumi,1,1,0
488,进口食品,进口冲调保健,进口保健品,美澳健,1,1,0
489,进口食品,进口冲调保健,进口维生素,BY－HEALTH/汤臣倍健,1,1,0
490,进口食品,进口冲调保健,进口维生素,G&M/澳芝曼,1,1,1
491,进口食品,进口冲调保健,进口维生素,EASTROC/东鹏,1,1,0
492,进口食品,进口冲调保健,进口维生素,科尚童宝,0,1,0
493,进口食品,进口冲调保健,进口维生素,RedBull/红牛,1,1,1
494,进口食品,进口冲调保健,进口维生素,美澳健,1,1,0
495,进口食品,进口冲调保健,进口维生素,elka dent,0,1,0
496,进口食品,进口厨房用品,进口一次性用品,Lansinoh/兰思诺,1,1,1
497,进口食品,进口厨房用品,进口一次性用品,旭包鲜,1,1,0
498,进口食品,进口厨房用品,进口一次性用品,motex,1,1,1
499,进口食品,进口厨房用品,进口一次性用品,妙洁,1,1,0
500,进口食品,进口饼干/糕点,进口饼干,Kjeldsens/蓝罐,1,1,0
501,进口食品,进口饼干/糕点,进口饼干,DANISA/皇冠,1,1,0
502,进口食品,进口饼干/糕点,进口饼干,Julie＇s/茱蒂丝,1,0,0
503,进口食品,进口饼干/糕点,进口饼干,lotus/和情,1,1,0
504,进口食品,进口饼干/糕点,进口饼干,丽芝士（印度尼西亚）,0,0,0
505,进口食品,进口饼干/糕点,进口饼干,Mcvities/麦维他,1,1,0
506,进口食品,进口饼干/糕点,进口饼干,EGO（马来西亚）,0,1,0
507,进口食品,进口饼干/糕点,进口饼干,Munchy's/马奇新新,1,0,1
508,进口食品,进口饼干/糕点,进口饼干,Tango（印度尼西亚）,0,0,0
509,进口食品,进口饼干/糕点,进口饼干,TIPO/友谊牌（越南）,0,0,0
510,进口食品,进口饼干/糕点,进口饼干,自然素材（台湾）,1,1,0
511,进口食品,进口饼干/糕点,进口饼干,谷优,1,1,0
512,进口食品,进口饼干/糕点,进口饼干,Loacker/莱家,1,1,0
513,进口食品,进口饼干/糕点,进口饼干,Lipo,1,1,0
514,进口食品,进口饼干/糕点,进口饼干,爱芙（马来西亚）,1,1,0
515,进口食品,进口饼干/糕点,进口饼干,美心,1,1,1
516,进口食品,进口饼干/糕点,进口饼干,GO AHEAD,1,1,1
517,进口食品,进口饼干/糕点,进口饼干,Peppito,1,1,0
518,进口食品,进口饼干/糕点,进口饼干,白恋人（日本）,1,1,0
519,进口食品,进口饼干/糕点,进口饼干,维西尼,1,1,0
520,进口食品,进口饼干/糕点,进口糕点,迪乐司（韩国）,0,0,0
521,进口食品,进口饼干/糕点,进口糕点,麦比客（马来西亚）,1,1,0
522,进口食品,进口饼干/糕点,进口糕点,哈得斯（英国）,0,1,0
523,进口食品,进口饼干/糕点,进口糕点,维西尼,1,1,0
524,进口食品,进口饼干/糕点,进口糕点,Rebisco/乐味口,1,0,0
525,进口食品,进口饼干/糕点,进口糕点,Fudo/福多,1,1,0
526,进口食品,进口饼干/糕点,进口糕点,Marukyo/丸京,0,1,0
527,进口食品,进口饼干/糕点,进口糕点,玛璐托（日本）,0,1,0
528,进口食品,进口饼干/糕点,进口糕点,Royal Family/皇族,1,1,0
529,进口食品,进口饼干/糕点,进口糕点,爱妮雅（台湾）,0,1,0
530,进口食品,进口饼干/糕点,进口糕点,椰子日记,0,1,0
531,进口食品,进口饼干/糕点,进口糕点,樱惠（日本）,1,1,0
532,进口食品,进口饼干/糕点,进口糕点,HOW CHIAO/好乔,0,1,0
533,进口食品,进口饼干/糕点,进口糕点,凤小酥,0,1,0
534,进口食品,进口饼干/糕点,进口糕点,TIPO/友谊牌（越南）,0,0,0
535,进口食品,进口饼干/糕点,进口糕点,三特,1,1,0
536,进口食品,进口饼干/糕点,进口糕点,昇田,0,1,0
537,进口食品,进口饼干/糕点,进口糕点,雅娜,1,1,0
538,进口食品,进口饼干/糕点,进口糕点,LonttonWF,1,1,0
539,进口食品,进口饼干/糕点,进口糕点,bikeboy（台湾）,0,1,0
540,进口食品,进口饼干/糕点,进口面包干,Lipo,1,1,0
541,进口食品,进口饼干/糕点,进口面包干,TIPO/友谊牌（越南）,0,0,0
542,进口食品,进口饼干/糕点,进口面包干,lotus/和情,1,1,0
543,进口食品,进口饼干/糕点,进口面包干,Ocean Spray/优鲜沛,1,1,1
544,进口食品,进口饼干/糕点,进口面包干,小农庄（泰国）,0,0,0
545,进口食品,进口饼干/糕点,进口面包干,脆博乐,0,1,0
546,进口食品,进口饼干/糕点,进口面包干,SUGARMAN/舒可曼,1,1,0
547,进口食品,进口饼干/糕点,进口面包干,Bonne Maman,0,1,0
548,进口食品,进口饼干/糕点,进口威化,Loacker/莱家,1,1,0
549,进口食品,进口饼干/糕点,进口威化,丽芝士（印度尼西亚）,0,0,0
550,进口食品,进口饼干/糕点,进口威化,Tango（印度尼西亚）,0,0,0
551,进口食品,进口饼干/糕点,进口威化,爱利地,1,1,0
552,进口食品,进口饼干/糕点,进口威化,Munchy's/马奇新新,1,0,1
553,进口食品,进口饼干/糕点,进口威化,Nestle/雀巢,0,1,0
554,进口食品,进口饼干/糕点,进口威化,脆博乐,0,1,0
555,进口食品,进口饼干/糕点,进口威化,Konti/康吉,1,1,0
556,进口食品,进口饼干/糕点,进口威化,SANRiTSU,0,0,0
557,进口食品,进口饼干/糕点,进口威化,卡夫,1,1,0
558,进口食品,进口饼干/糕点,进口威化,KOKOLA,0,1,0
559,进口食品,进口饼干/糕点,进口威化,KDV（俄罗斯）,1,1,0
560,进口食品,进口饼干/糕点,进口威化,阿孔特,1,1,0
561,进口食品,进口饼干/糕点,进口威化,NISSIN/日清,1,1,1
562,进口食品,进口饼干/糕点,进口威化,Sweet Cat/甜猫,0,1,0
563,进口食品,进口饼干/糕点,进口威化,可意奇（意大利）,0,1,0
564,进口食品,进口饼干/糕点,进口威化,Stars Seven/星七,0,1,0
565,进口食品,进口饼干/糕点,进口威化,维西尼,1,1,0
566,进口食品,进口饼干/糕点,进口苏打饼干,Julie＇s/茱蒂丝,1,0,0
567,进口食品,进口饼干/糕点,进口苏打饼干,Peppito,1,1,0
568,进口食品,进口饼干/糕点,进口苏打饼干,丹妮丝塔（葡萄牙）,0,1,0
569,进口食品,进口饼干/糕点,进口苏打饼干,可意奇（意大利）,0,1,0
570,进口食品,进口饼干/糕点,进口苏打饼干,Munchy's/马奇新新,1,0,1
571,进口食品,进口饼干/糕点,进口苏打饼干,Lipo,1,1,0
572,进口食品,进口饼干/糕点,进口曲奇,DANISA/皇冠,1,1,0
573,进口食品,进口饼干/糕点,进口曲奇,美心,1,1,1
574,进口食品,进口饼干/糕点,进口曲奇,Kjeldsens/蓝罐,1,1,0
575,进口食品,进口饼干/糕点,进口曲奇,Munchy's/马奇新新,1,0,1
576,进口食品,进口饼干/糕点,进口曲奇,麦比客（马来西亚）,1,1,0
577,进口食品,进口饼干/糕点,进口曲奇,Tango（印度尼西亚）,0,0,0
578,进口食品,进口饼干/糕点,进口曲奇,红帽子（日本）,1,1,0
579,进口食品,进口饼干/糕点,进口曲奇,麦阿思,1,1,0
580,进口食品,进口饼干/糕点,进口曲奇,丽芝士（印度尼西亚）,0,0,0
581,进口食品,进口饼干/糕点,进口曲奇,爱芙（马来西亚）,1,1,0
582,进口食品,进口饼干/糕点,进口曲奇,维西尼,1,1,0
583,进口食品,进口饼干/糕点,进口曲奇,GPR,1,1,0
584,进口食品,进口饼干/糕点,进口曲奇,Stars Seven/星七,0,1,0
585,进口食品,进口饼干/糕点,进口曲奇,可意奇（意大利）,0,1,0
586,进口食品,进口饼干/糕点,进口曲奇,哈得斯（英国）,0,1,0
587,进口食品,进口饼干/糕点,进口曲奇,77牌（台湾）,0,1,0
588,进口食品,进口个人护理,进口洗发水,RYO/吕,1,1,1
589,进口食品,进口个人护理,进口洗发水,惠润,1,1,0
590,进口食品,进口个人护理,进口洗发水,MAYWUFA/美吾发,1,1,0
591,进口食品,进口个人护理,进口洗发水,Sebamed/施巴,1,1,1
592,进口食品,进口个人护理,进口洗发水,欧倍青,1,1,1
593,进口食品,进口个人护理,进口洗发水,TSUBAKI/丝蓓绮,1,1,1
594,进口食品,进口个人护理,进口洗发水,Schwarzkopf/施华蔻,1,1,1
595,进口食品,进口个人护理,进口洗发水,Nivea/妮维雅,1,0,1
596,进口食品,进口个人护理,进口洗发水,LG,1,1,0
597,进口食品,进口个人护理,进口护发,RYO/吕,1,1,1
598,进口食品,进口个人护理,进口护发,惠润,1,1,0
599,进口食品,进口个人护理,进口护发,TSUBAKI/丝蓓绮,1,1,1
600,进口食品,进口个人护理,进口护发,MAYWUFA/美吾发,1,1,0
601,进口食品,进口个人护理,进口护发,YANAGIYA/柳屋,1,1,1
602,进口食品,进口个人护理,进口护发,LG,1,1,0
603,进口食品,进口个人护理,进口护发,AUSSIE/澳丝,1,1,0
604,进口食品,进口个人护理,进口护发,昇富（马来西亚）,0,1,0
605,进口食品,进口个人护理,进口护发,Missoue,1,1,0
606,进口食品,进口个人护理,进口沐浴,Colutti Kids/德露宝,1,1,0
607,进口食品,进口个人护理,进口沐浴,保黛宝,1,1,0
608,进口食品,进口个人护理,进口沐浴,哈罗闪,1,1,1
609,进口食品,进口个人护理,进口沐浴,GOAT,1,1,1
610,进口食品,进口个人护理,进口沐浴,卡曼丹,0,1,0
611,进口食品,进口个人护理,进口沐浴,Health Basics/海丝蓓康,1,1,0
612,进口食品,进口个人护理,进口沐浴,Sebamed/施巴,1,1,1
613,进口食品,进口个人护理,进口沐浴,MAYWUFA/美吾发,1,1,0
614,进口食品,进口个人护理,进口沐浴,APPERLEY（澳大利亚）,0,1,0
615,进口食品,进口个人护理,进口沐浴,Malizia/玛莉吉亚,1,1,1
616,进口食品,进口个人护理,进口沐浴,Missoue,1,1,0
617,进口食品,进口个人护理,进口沐浴,惠润,1,1,0
618,进口食品,进口个人护理,进口沐浴,GAINES/佳乐滋,1,1,0
619,进口食品,进口个人护理,进口沐浴,宝贝恩赐,0,1,0
620,进口食品,进口个人护理,进口沐浴,LG,1,1,0
621,进口食品,进口个人护理,进口沐浴,MUSTELA/妙思乐,1,1,1
622,进口食品,进口个人护理,进口沐浴,Nivea/妮维雅,1,0,1
623,进口食品,进口个人护理,进口沐浴,9·9樱花汇,1,1,0
624,进口食品,进口个人护理,进口私处洗液,Summer’s Eve/夏依,0,0,0
625,进口食品,进口个人护理,进口私处洗液,BETADINE/必达净,1,1,1
626,进口食品,进口个人护理,进口私处洗液,Neutro med,1,1,1
627,进口食品,进口个人护理,进口私处洗液,Malizia/玛莉吉亚,1,1,1
628,进口食品,进口个人护理,进口私处洗液,美体舒,1,1,1
629,进口食品,进口个人护理,进口私处洗液,ZIAJA/齐叶雅,1,1,1
630,进口食品,进口个人护理,进口私处洗液,Femfresh,1,0,1
631,进口食品,进口个人护理,进口牙膏,Crest/佳洁士,1,1,0
632,进口食品,进口个人护理,进口牙膏,LION/狮王,1,1,1
633,进口食品,进口个人护理,进口牙膏,Ora2/皓乐齿,1,1,0
634,进口食品,进口个人护理,进口牙膏,Theramed,1,1,1
635,进口食品,进口个人护理,进口牙膏,elmex,1,1,1
636,进口食品,进口个人护理,进口牙膏,Colgate/高露洁,1,1,1
637,进口食品,进口个人护理,进口牙膏,RED SEAL/红印,1,1,1
